seed,mode,popsize,maxEvals,crossover,mutation,bestFitness,foundOptimal,evaluations,elapsedMillis
1009,0,100,20000,0.800000,0.100000,3800.000000,true,20000,115
1010,0,100,20000,0.800000,0.100000,3800.000000,true,20000,124
1011,0,100,20000,0.800000,0.100000,3800.000000,true,20000,116
1012,0,100,20000,0.800000,0.100000,3800.000000,true,20000,116
1013,0,100,20000,0.800000,0.100000,3800.000000,true,20000,118
1014,0,100,20000,0.800000,0.100000,3800.000000,true,20000,116
1015,0,100,20000,0.800000,0.100000,3800.000000,true,20000,116
1016,0,100,20000,0.800000,0.100000,3800.000000,true,20000,124
1017,0,100,20000,0.800000,0.100000,3800.000000,true,20000,123
1018,0,100,20000,0.800000,0.100000,3800.000000,true,20000,112
1019,0,100,20000,0.800000,0.100000,3800.000000,true,20000,111
1020,0,100,20000,0.800000,0.100000,3800.000000,true,20000,116
1021,0,100,20000,0.800000,0.100000,3800.000000,true,20000,122
1022,0,100,20000,0.800000,0.100000,3800.000000,true,20000,119
1023,0,100,20000,0.800000,0.100000,3800.000000,true,20000,115
1024,0,100,20000,0.800000,0.100000,3800.000000,true,20000,162
1025,0,100,20000,0.800000,0.100000,3800.000000,true,20000,115
1026,0,100,20000,0.800000,0.100000,3800.000000,true,20000,117
1027,0,100,20000,0.800000,0.100000,3800.000000,true,20000,120
1028,0,100,20000,0.800000,0.100000,3800.000000,true,20000,117
1029,0,100,20000,0.800000,0.100000,3800.000000,true,20000,115
1000,0,100,20000,0.900000,0.010000,3800.000000,true,20000,127
1001,0,100,20000,0.900000,0.010000,3800.000000,true,20000,115
1002,0,100,20000,0.900000,0.010000,3800.000000,true,20000,120
1003,0,100,20000,0.900000,0.010000,3800.000000,true,20000,115
1004,0,100,20000,0.900000,0.010000,3800.000000,true,20000,114
1005,0,100,20000,0.900000,0.010000,3800.000000,true,20000,115
1006,0,100,20000,0.900000,0.010000,3800.000000,true,20000,118
1007,0,100,20000,0.900000,0.010000,3800.000000,true,20000,113
1008,0,100,20000,0.900000,0.010000,3800.000000,true,20000,117
1009,0,100,20000,0.900000,0.010000,3800.000000,true,20000,113
1010,0,100,20000,0.900000,0.010000,3800.000000,true,20000,116
1011,0,100,20000,0.900000,0.010000,3800.000000,true,20000,118
1012,0,100,20000,0.900000,0.010000,3800.000000,true,20000,117
1013,0,100,20000,0.900000,0.010000,3800.000000,true,20000,117
1014,0,100,20000,0.900000,0.010000,3800.000000,true,20000,118
1015,0,100,20000,0.900000,0.010000,3800.000000,true,20000,114
1016,0,100,20000,0.900000,0.010000,3800.000000,true,20000,126
1017,0,100,20000,0.900000,0.010000,3800.000000,true,20000,119
1018,0,100,20000,0.900000,0.010000,3800.000000,true,20000,115
1019,0,100,20000,0.900000,0.010000,3800.000000,true,20000,127
1020,0,100,20000,0.900000,0.010000,3800.000000,true,20000,116
1021,0,100,20000,0.900000,0.010000,3800.000000,true,20000,114
1022,0,100,20000,0.900000,0.010000,3800.000000,true,20000,121
1023,0,100,20000,0.900000,0.010000,3800.000000,true,20000,121
1024,0,100,20000,0.900000,0.010000,3800.000000,true,20000,113
1025,0,100,20000,0.900000,0.010000,3800.000000,true,20000,135
1026,0,100,20000,0.900000,0.010000,3800.000000,true,20000,119
1027,0,100,20000,0.900000,0.010000,3800.000000,true,20000,116
1028,0,100,20000,0.900000,0.010000,3800.000000,true,20000,114
1029,0,100,20000,0.900000,0.010000,3800.000000,true,20000,124
1000,0,100,20000,0.900000,0.020000,3800.000000,true,20000,114
1001,0,100,20000,0.900000,0.020000,3800.000000,true,20000,118
1002,0,100,20000,0.900000,0.020000,3800.000000,true,20000,118
1003,0,100,20000,0.900000,0.020000,3800.000000,true,20000,124
1004,0,100,20000,0.900000,0.020000,3800.000000,true,20000,115
1005,0,100,20000,0.900000,0.020000,3800.000000,true,20000,115
1006,0,100,20000,0.900000,0.020000,3800.000000,true,20000,116
1007,0,100,20000,0.900000,0.020000,3800.000000,true,20000,113
1008,0,100,20000,0.900000,0.020000,3800.000000,true,20000,114
1009,0,100,20000,0.900000,0.020000,3800.000000,true,20000,119
1010,0,100,20000,0.900000,0.020000,3800.000000,true,20000,116
1011,0,100,20000,0.900000,0.020000,3800.000000,true,20000,112
1012,0,100,20000,0.900000,0.020000,3800.000000,true,20000,117
1013,0,100,20000,0.900000,0.020000,3800.000000,true,20000,128
1014,0,100,20000,0.900000,0.020000,3800.000000,true,20000,118
1015,0,100,20000,0.900000,0.020000,3800.000000,true,20000,120
1016,0,100,20000,0.900000,0.020000,3800.000000,true,20000,115
1017,0,100,20000,0.900000,0.020000,3800.000000,true,20000,114
1018,0,100,20000,0.900000,0.020000,3800.000000,true,20000,114
1019,0,100,20000,0.900000,0.020000,3800.000000,true,20000,119
1020,0,100,20000,0.900000,0.020000,3800.000000,true,20000,118
1021,0,100,20000,0.900000,0.020000,3800.000000,true,20000,115
1022,0,100,20000,0.900000,0.020000,3800.000000,true,20000,115
1023,0,100,20000,0.900000,0.020000,3800.000000,true,20000,113
1024,0,100,20000,0.900000,0.020000,3800.000000,true,20000,115
